Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FD543Z,14.5,regular,0.32,Seafood,168.56,OUT40Q,2005,High,Tier 1,Grocery Store,840.4
FD830S,18.49,NA,0.3,Health and Hygiene,61.32,OUT22Y,1998,Small,Tier 1,Supermarket Type1,819.19
FD636R,,NA,0.06,Health and Hygiene,218.15,OUT56U,1994,Small,Tier 1,Supermarket Type3,1646.21
FD439D,18.87,NA,0.25,Household,109.24,OUT88Y,1989,High,Tier 3,Grocery Store,1321.04
FD101G,11.11,regular,0.16,Canned,196.5,OUT49H,1998,Small,Tier 3,Grocery Store,828.24
FD865C,6.47,NA,0.11,Household,156.07,OUT94Y,1986,High,Tier 2,Supermarket Type3,2750.51
FD705B,9.71,regular,0.2,Canned,213.11,OUT91G,1999,Medium,Tier 2,Grocery Store,750.69
FD739G,8.57,regular,0.3,Soft Drinks,90.26,OUT58I,1994,High,Tier 3,Supermarket Type1,1641.3
FD741F,14.12,low,0.11,Soft Drinks,144.74,OUT79I,1994,Medium,Tier 2,Grocery Store,612.16
FD540W,13.77,regular,0.34,Breads,119.01,OUT17L,2006,Small,Tier 1,Supermarket Type1,829.42
FD299W,5.24,low,0.35,Soft Drinks,257.99,OUT44V,1993,High,Tier 3,Supermarket Type1,1944.74
FD115R,8.81,regular,0.12,Fruits and Vegetables,165.66,OUT69W,1990,Small,Tier 3,Grocery Store,555.12
FD774B,20.32,low,0.19,Hard Drinks,85.8,OUT54O,2008,Small,Tier 3,Supermarket Type1,1221.75
FD358I,13.17,regular,0.32,Fruits and Vegetables,191.35,OUT53O,1992,Medium,Tier 1,Supermarket Type3,1816.99
FD566K,15.77,low,0.34,Baking Goods,92.89,OUT50W,1993,Small,Tier 2,Supermarket Type3,2281.4
FD282K,7.86,NA,0.29,Household,237.84,OUT10Y,1990,Medium,Tier 3,Supermarket Type1,884.3
FD700R,16.53,NA,0.22,Household,269.7,OUT55I,1988,Small,Tier 3,Supermarket Type1,747.44
FD527M,20.95,regular,0.35,Breakfast,49.43,OUT65K,1995,Small,Tier 1,Grocery Store,738.61
FD333T,9.96,regular,0.13,Snack Foods,65.84,OUT27R,2008,Medium,Tier 3,Grocery Store,954.02
FD352S,11.93,NA,0.13,Household,93.17,OUT31X,1986,Small,Tier 1,Supermarket Type2,1574.48
FD933J,6.27,regular,0.39,Canned,210.1,OUT40J,1992,High,Tier 2,Supermarket Type2,2405.44
FD593P,19.63,regular,0.21,Meat,160.23,OUT60W,1993,High,Tier 1,Grocery Store,996.24
FD875W,15.18,regular,0.01,Baking Goods,240.58,OUT77B,1991,High,Tier 3,Supermarket Type1,1564.23
FD940G,19.22,NA,0.2,Health and Hygiene,103.88,OUT46J,1998,High,Tier 2,Supermarket Type3,3152.16
FD931B,16.96,NA,0.09,Health and Hygiene,226.07,OUT52D,2009,High,Tier 2,Grocery Store,1085.52
FD128U,4.94,regular,0.21,Soft Drinks,237.95,OUT25J,1989,,Tier 3,Grocery Store,970.89
FD160N,6.91,regular,0.18,Baking Goods,161.16,OUT16E,1993,Small,Tier 1,Supermarket Type3,2522.59
FD337K,12.09,regular,0.3,Meat,227.69,OUT23S,1987,High,Tier 3,Supermarket Type3,4110.36
FD110B,18.86,low,0.36,Seafood,253.8,OUT35T,1993,Medium,Tier 3,Supermarket Type3,2419.28
FD437R,7.15,regular,0.07,Hard Drinks,67.42,OUT72W,1991,High,Tier 2,Supermarket Type2,2414.8
FD514Y,16.09,regular,0.07,Seafood,166.23,OUT10C,1989,High,Tier 2,Supermarket Type2,2702.69
FD885S,9.09,NA,0.09,Health and Hygiene,231.42,OUT70Q,1988,High,Tier 1,Supermarket Type3,3979.73
FD297B,17.41,low,0.19,Dairy,161.92,OUT76M,1991,High,Tier 1,Grocery Store,866.63
FD699O,12.07,regular,0.07,Dairy,158.39,OUT46A,1994,High,Tier 3,Supermarket Type1,1846.82
FD118I,20.09,low,0.03,Baking Goods,188.68,OUT60M,2009,Small,Tier 2,Supermarket Type2,1258.77
FD806B,19.14,regular,0.24,Breads,159.2,OUT63J,1994,Medium,Tier 1,Supermarket Type3,2428.93
FD509E,12.22,low,0.14,Snack Foods,61.59,OUT76E,1999,Medium,Tier 1,Grocery Store,807.11
FD168P,17.7,low,0.07,Breads,153.06,OUT53P,2000,High,Tier 3,Supermarket Type2,1904.57
FD335W,11.66,regular,0.1,Others,133.29,OUT88O,1985,High,Tier 3,Supermarket Type1,1809.3
FD238V,4.82,regular,0.19,Baking Goods,97.23,OUT99Z,1986,High,Tier 2,Supermarket Type1,1120.68
FD956D,5.33,low,0.38,Hard Drinks,220.58,OUT40S,2007,High,Tier 3,Supermarket Type1,1786.63
FD929M,6.85,low,0.33,Fruits and Vegetables,231.3,OUT72U,1994,Medium,Tier 3,Grocery Store,942.3
FD306R,16.12,regular,0.24,Breakfast,249.17,OUT93C,1999,High,Tier 2,Supermarket Type2,2849.64
FD569I,13.4,regular,0.2,Snack Foods,57.31,OUT18M,1994,High,Tier 2,Grocery Store,1335.0
FD561O,8.0,regular,0.18,Hard Drinks,223.04,OUT88Y,1988,High,Tier 2,Supermarket Type2,2308.59
FD581N,14.8,low,0.28,Snack Foods,154.48,OUT61I,2008,,Tier 2,Supermarket Type2,1409.06
FD822R,,low,0.3,Frozen Foods,83.36,OUT73U,1998,Medium,Tier 1,Grocery Store,762.93
FD265Z,5.78,low,0.17,Soft Drinks,241.68,OUT23R,2001,Medium,Tier 3,Grocery Store,626.76
FD534K,11.91,regular,0.15,Breakfast,132.52,OUT85G,1997,High,Tier 3,Grocery Store,1235.98
FD353T,12.06,regular,0.3,Breads,109.59,OUT18H,1986,Small,Tier 2,Supermarket Type1,1202.34
FD529C,12.12,regular,0.12,Soft Drinks,136.14,OUT24J,1997,High,Tier 3,Supermarket Type3,3717.82
FD666J,11.94,regular,0.4,Breads,158.37,OUT85H,1990,High,Tier 1,Supermarket Type1,1192.13
FD789L,10.09,regular,0.37,Seafood,153.92,OUT18N,1997,Medium,Tier 3,Supermarket Type1,908.33
FD456R,18.7,regular,0.17,Fruits and Vegetables,57.02,OUT81X,1995,High,Tier 3,Grocery Store,843.74
FD163T,10.1,low,0.04,Hard Drinks,47.46,OUT45N,1999,High,Tier 1,Supermarket Type3,2723.62
FD477K,10.75,low,0.06,Starchy Foods,65.77,OUT61F,1985,High,Tier 2,Grocery Store,1282.03
FD361J,14.24,low,0.33,Seafood,70.73,OUT22R,2008,High,Tier 2,Supermarket Type3,3164.19
FD851R,8.91,low,0.36,Meat,188.97,OUT14Y,1999,Small,Tier 3,Grocery Store,495.12
FD892H,13.34,regular,0.16,Hard Drinks,163.32,OUT16U,1998,Small,Tier 1,Grocery Store,788.67
FD262L,15.89,low,0.27,Meat,241.92,OUT62H,2008,High,Tier 2,Supermarket Type3,3317.43
FD257D,6.83,low,0.16,Canned,228.75,OUT36V,1993,High,Tier 2,Supermarket Type2,2767.55
FD916P,10.88,regular,0.1,Soft Drinks,162.84,OUT86E,2007,Medium,Tier 1,Supermarket Type1,1499.06
FD382C,17.52,regular,0.12,Baking Goods,260.34,OUT56G,1999,High,Tier 2,Supermarket Type3,3745.21
FD430M,8.4,NA,0.05,Health and Hygiene,231.89,OUT85V,2007,Small,Tier 3,Grocery Store,503.9
FD925F,5.2,regular,0.03,Dairy,118.46,OUT68H,2002,Medium,Tier 3,Grocery Store,820.79
FD209E,13.64,low,0.26,Breads,104.46,OUT47O,2007,Small,Tier 3,Supermarket Type3,2057.37
FD486Y,17.45,regular,0.16,Fruits and Vegetables,228.37,OUT17C,1994,Small,Tier 2,Grocery Store,645.08
FD506F,16.54,low,0.24,Frozen Foods,241.85,OUT69W,1989,Medium,Tier 3,Grocery Store,835.15
FD558K,,low,0.02,Seafood,122.22,OUT98D,1988,Small,Tier 1,Supermarket Type3,1589.55
FD109A,19.98,regular,0.31,Breakfast,36.81,OUT47L,2007,High,Tier 2,Supermarket Type1,1876.42
FD315G,17.64,low,0.29,Breakfast,264.72,OUT80O,1988,High,Tier 2,Grocery Store,990.78
FD985K,5.56,regular,0.28,Seafood,267.41,OUT66C,1989,Medium,Tier 1,Supermarket Type3,2386.68
FD755O,9.57,regular,0.2,Hard Drinks,249.46,OUT83E,1995,Small,Tier 2,Supermarket Type1,975.74
FD443A,12.26,regular,0.12,Meat,234.67,OUT16S,1997,Medium,Tier 1,Supermarket Type2,2216.65
FD546N,13.4,low,0.16,Breakfast,45.78,OUT12Z,2007,High,Tier 1,Grocery Store,792.65
FD932L,17.31,regular,0.24,Frozen Foods,117.59,OUT60E,1992,Small,Tier 3,Supermarket Type2,1499.36
FD985I,18.39,low,0.07,Soft Drinks,235.03,OUT29Y,2009,Small,Tier 1,Supermarket Type3,2372.67
FD515U,5.5,regular,0.38,Snack Foods,40.99,OUT46P,1985,,Tier 2,Supermarket Type3,2776.98
FD742P,19.56,low,0.27,Breads,224.76,OUT24S,1998,Medium,Tier 1,Supermarket Type1,1435.58
FD270G,6.18,low,0.13,Soft Drinks,55.85,OUT65E,1999,Small,Tier 3,Supermarket Type2,1396.09
FD132V,10.93,regular,0.09,Fruits and Vegetables,32.73,OUT67O,1990,Small,Tier 3,Grocery Store,481.44
FD875P,19.13,low,0.31,Frozen Foods,134.0,OUT81Y,1994,Medium,Tier 3,Supermarket Type3,2321.93
FD212U,15.7,regular,0.03,Hard Drinks,175.24,OUT25B,1999,Small,Tier 2,Supermarket Type2,1789.2
FD472K,12.77,regular,0.08,Fruits and Vegetables,229.4,OUT89X,1986,Medium,Tier 1,Supermarket Type2,2267.12
FD229X,15.69,regular,0.2,Others,68.56,OUT34V,2006,Medium,Tier 1,Supermarket Type2,1378.54
FD711J,21.07,low,0.05,Starchy Foods,82.99,OUT61P,1995,High,Tier 2,Supermarket Type2,2855.22
FD291V,8.64,low,0.2,Starchy Foods,215.86,OUT95W,1987,Medium,Tier 3,Grocery Store,682.82
FD811X,12.72,low,0.37,Hard Drinks,91.29,OUT19L,1991,High,Tier 2,Supermarket Type3,4104.0
FD955L,12.59,regular,0.13,Seafood,225.95,OUT68Z,1991,Small,Tier 1,Supermarket Type2,1037.95
FD120Q,6.18,regular,0.11,Soft Drinks,34.89,OUT18N,2000,High,Tier 3,Supermarket Type2,2548.49
FD526W,13.98,low,0.36,Starchy Foods,180.56,OUT21Z,1993,Small,Tier 2,Grocery Store,660.14
FD923B,19.56,low,0.17,Others,198.36,OUT52P,1989,Small,Tier 3,Supermarket Type2,1302.51
FD859R,6.29,low,0.27,Dairy,191.38,OUT75G,1985,Medium,Tier 1,Supermarket Type2,2118.32
FD837C,5.37,regular,0.2,Frozen Foods,204.36,OUT19N,2002,Small,Tier 3,Grocery Store,507.06
FD886Y,6.47,low,0.25,Soft Drinks,38.52,OUT48J,2006,Small,Tier 2,Supermarket Type2,1486.74
FD599W,15.42,low,0.27,Frozen Foods,230.96,OUT86P,1985,High,Tier 1,Supermarket Type3,2782.0
FD925L,15.12,low,0.36,Fruits and Vegetables,43.85,OUT87A,1995,High,Tier 3,Supermarket Type2,2150.41
FD321S,15.22,low,0.07,Snack Foods,187.68,OUT13V,1986,Small,Tier 1,Supermarket Type2,1014.5
FD326V,20.05,low,0.4,Frozen Foods,66.73,OUT92H,2008,,Tier 3,Supermarket Type2,1414.82
FD170G,4.79,low,0.36,Starchy Foods,237.66,OUT62S,1998,Small,Tier 1,Supermarket Type1,672.42
FD176K,6.09,regular,0.22,Meat,261.9,OUT47B,1999,Small,Tier 3,Grocery Store,689.47
FD252T,8.22,regular,0.36,Starchy Foods,92.55,OUT97U,2008,High,Tier 1,Supermarket Type1,1173.3
FD568Z,,low,0.19,Hard Drinks,38.38,OUT44N,2001,Small,Tier 1,Supermarket Type3,2044.6
FD104L,21.44,regular,0.05,Soft Drinks,269.75,OUT29A,1992,Small,Tier 2,Grocery Store,727.08
FD478A,10.51,NA,0.27,Health and Hygiene,251.01,OUT97W,2000,High,Tier 2,Supermarket Type2,2446.01
FD971G,11.94,regular,0.22,Frozen Foods,107.44,OUT90G,1991,Medium,Tier 2,Supermarket Type3,2342.93
FD340G,16.15,regular,0.3,Fruits and Vegetables,161.34,OUT82R,2009,Small,Tier 2,Supermarket Type2,1647.73
FD460C,6.28,regular,0.35,Others,172.51,OUT77Y,1989,Medium,Tier 2,Grocery Store,1005.38
FD123E,17.92,low,0.13,Breads,159.96,OUT28R,2008,Small,Tier 1,Supermarket Type1,886.28
FD523G,17.76,regular,0.23,Seafood,127.66,OUT37Q,2003,Small,Tier 1,Supermarket Type2,1714.53
FD657Z,21.36,regular,0.11,Hard Drinks,39.01,OUT25G,2008,Medium,Tier 2,Supermarket Type3,3079.14
FD419C,15.17,regular,0.32,Fruits and Vegetables,256.35,OUT76O,1996,High,Tier 1,Supermarket Type1,1169.07
FD585G,7.14,regular,0.18,Soft Drinks,45.95,OUT77W,2003,High,Tier 3,Supermarket Type1,1103.18
FD492X,6.27,low,0.02,Frozen Foods,193.36,OUT58N,1991,Medium,Tier 3,Grocery Store,767.46
FD546S,8.71,regular,0.04,Canned,226.58,OUT30I,1992,Small,Tier 2,Supermarket Type3,1581.44
FD448O,7.65,low,0.38,Starchy Foods,218.3,OUT42H,2002,Small,Tier 2,Grocery Store,601.67
FD955J,20.05,regular,0.37,Baking Goods,80.96,OUT14K,1989,High,Tier 2,Supermarket Type2,2505.16
FD794B,14.53,low,0.13,Fruits and Vegetables,227.49,OUT63I,2003,Medium,Tier 1,Supermarket Type3,2176.74
FD495Q,16.19,regular,0.04,Meat,102.5,OUT83S,1993,Small,Tier 3,Grocery Store,691.35
FD384G,16.42,low,0.04,Breakfast,100.19,OUT92S,2007,High,Tier 1,Supermarket Type2,2265.73
FD290P,10.5,NA,0.38,Health and Hygiene,177.97,OUT99H,2001,High,Tier 1,Grocery Store,1303.16
FD151B,19.44,regular,0.23,Starchy Foods,166.34,OUT64O,2000,High,Tier 3,Supermarket Type3,2425.81
FD239W,12.03,regular,0.2,Soft Drinks,139.05,OUT16T,1988,High,Tier 3,Supermarket Type3,2348.48
FD335G,13.29,NA,0.16,Household,117.73,OUT42P,2008,Small,Tier 3,Supermarket Type2,1515.31
FD757I,17.38,low,0.11,Breakfast,59.32,OUT67E,2007,Small,Tier 1,Supermarket Type3,1545.49
FD389J,20.68,regular,0.16,Seafood,157.0,OUT27U,1991,Small,Tier 3,Supermarket Type1,702.59
FD468W,8.6,NA,0.25,Health and Hygiene,187.63,OUT73E,1999,Medium,Tier 1,Supermarket Type1,941.72
FD556R,9.07,regular,0.2,Canned,60.13,OUT53D,1990,Medium,Tier 2,Supermarket Type3,2913.73
FD388H,,regular,0.09,Frozen Foods,114.95,OUT49B,1986,Small,Tier 1,Supermarket Type1,949.61
FD696Z,14.19,NA,0.21,Health and Hygiene,155.76,OUT78F,2002,High,Tier 1,Supermarket Type1,1834.31
FD392D,19.07,low,0.35,Meat,79.89,OUT52S,2005,High,Tier 3,Grocery Store,1122.53
FD157Y,9.34,NA,0.14,Health and Hygiene,37.59,OUT83S,2008,,Tier 2,Supermarket Type2,1460.25
FD760O,4.76,NA,0.14,Health and Hygiene,195.15,OUT16J,1995,Small,Tier 1,Supermarket Type2,1660.67
FD781T,6.34,regular,0.19,Meat,125.86,OUT92E,2003,Medium,Tier 3,Grocery Store,925.28
FD637Q,19.68,regular,0.31,Meat,112.82,OUT18H,2009,High,Tier 2,Supermarket Type3,3694.89
FD994O,20.14,low,0.23,Starchy Foods,104.08,OUT83U,2004,High,Tier 1,Supermarket Type3,3457.91
FD217T,11.42,regular,0.3,Meat,84.29,OUT81V,2008,High,Tier 1,Supermarket Type1,1493.79
FD745D,20.21,low,0.06,Breakfast,36.88,OUT21N,1993,High,Tier 2,Supermarket Type1,1634.34
FD532I,7.37,low,0.13,Breakfast,208.79,OUT61R,1991,Medium,Tier 3,Supermarket Type3,2916.51
FD998F,20.88,regular,0.08,Others,70.6,OUT96D,2003,High,Tier 3,Supermarket Type2,2501.13
FD145J,19.96,NA,0.28,Household,238.04,OUT92H,1985,Small,Tier 1,Supermarket Type1,1170.88
FD936A,14.44,low,0.31,Fruits and Vegetables,158.02,OUT95A,2004,Small,Tier 3,Supermarket Type2,1271.98
FD429F,6.9,regular,0.06,Snack Foods,246.5,OUT51L,1995,Medium,Tier 1,Supermarket Type1,895.29
FD507C,17.02,regular,0.16,Frozen Foods,159.12,OUT22O,2007,High,Tier 3,Grocery Store,1118.19
FD746W,18.87,low,0.36,Fruits and Vegetables,149.61,OUT75S,2000,High,Tier 2,Grocery Store,1224.39
FD595R,,regular,0.32,Canned,244.4,OUT92S,2008,,Tier 1,Supermarket Type1,1286.02
FD231N,10.11,regular,0.04,Others,31.24,OUT48H,1991,High,Tier 3,Supermarket Type2,2293.54
FD700D,11.5,regular,0.18,Snack Foods,62.74,OUT29V,1995,,Tier 1,Grocery Store,721.49
FD877P,19.36,NA,0.02,Household,156.41,OUT51O,1998,Medium,Tier 1,Supermarket Type1,1050.49
FD609C,13.22,regular,0.3,Breakfast,127.33,OUT37Q,2008,High,Tier 2,Supermarket Type3,2602.33
FD430D,10.72,regular,0.25,Dairy,215.12,OUT36Q,1987,High,Tier 2,Supermarket Type2,2122.58
FD362A,10.31,regular,0.08,Fruits and Vegetables,66.34,OUT70E,1987,High,Tier 1,Supermarket Type3,3107.0
FD690M,17.69,low,0.31,Canned,264.03,OUT14E,1993,Small,Tier 3,Supermarket Type3,1886.71
FD952Q,17.73,regular,0.31,Others,55.6,OUT44E,1989,High,Tier 2,Supermarket Type3,2966.28
FD886O,21.18,NA,0.28,Household,153.63,OUT57Y,1998,Small,Tier 2,Grocery Store,732.11
FD875M,19.23,NA,0.18,Health and Hygiene,171.99,OUT59K,1996,Small,Tier 2,Supermarket Type1,1040.56
FD845V,9.08,regular,0.26,Dairy,111.79,OUT58F,1991,High,Tier 2,Supermarket Type2,1919.0
FD864D,13.42,low,0.22,Breads,236.4,OUT94F,1990,High,Tier 1,Supermarket Type3,2754.13
FD843A,17.63,NA,0.02,Health and Hygiene,222.6,OUT96E,1990,Medium,Tier 2,Supermarket Type3,3249.48
FD754Y,20.26,low,0.33,Others,193.66,OUT87N,2006,High,Tier 3,Supermarket Type2,2706.08
FD280C,16.01,low,0.33,Others,205.99,OUT52Z,2007,High,Tier 2,Grocery Store,1168.55
FD697U,20.99,regular,0.37,Meat,132.88,OUT18O,2004,High,Tier 1,Supermarket Type1,1999.76
FD163P,14.86,regular,0.33,Breads,160.54,OUT60M,1997,Small,Tier 1,Supermarket Type3,1655.02
FD179Y,8.58,low,0.02,Dairy,261.98,OUT43D,1999,Medium,Tier 3,Grocery Store,773.19
FD192N,5.15,low,0.22,Breakfast,100.01,OUT93X,2009,High,Tier 1,Supermarket Type2,2014.34
FD473K,10.55,regular,0.15,Baking Goods,99.91,OUT71O,1990,High,Tier 2,Supermarket Type1,1141.35
FD813D,12.94,regular,0.08,Breads,197.98,OUT52X,1994,Medium,Tier 2,Supermarket Type3,3170.0
FD701M,6.88,regular,0.4,Snack Foods,262.51,OUT59M,2009,Small,Tier 3,Grocery Store,609.09
FD287E,20.17,regular,0.39,Frozen Foods,143.42,OUT11D,2006,High,Tier 3,Supermarket Type2,1846.81
FD317I,10.1,low,0.35,Dairy,80.32,OUT60G,2003,High,Tier 1,Supermarket Type1,1372.22
FD260E,7.7,regular,0.33,Baking Goods,106.42,OUT41B,2009,Medium,Tier 1,Supermarket Type2,2127.04
FD185S,13.95,low,0.38,Meat,92.18,OUT27V,2004,Medium,Tier 2,Supermarket Type2,2033.93
FD761X,15.93,NA,0.07,Household,96.39,OUT18U,2003,High,Tier 3,Supermarket Type1,1839.64
FD782X,14.73,regular,0.12,Hard Drinks,148.44,OUT53J,2004,Medium,Tier 2,Grocery Store,842.16
FD470I,8.08,low,0.07,Canned,185.76,OUT98I,1995,High,Tier 2,Supermarket Type1,1507.33
FD902Q,9.68,low,0.01,Seafood,62.23,OUT29X,1989,,Tier 1,Supermarket Type3,2155.25
FD656C,14.99,low,0.06,Canned,179.43,OUT77N,2000,Medium,Tier 1,Supermarket Type1,1218.65
FD764A,13.3,regular,0.38,Frozen Foods,210.57,OUT48F,1990,Medium,Tier 3,Supermarket Type1,989.07
FD383R,20.94,regular,0.32,Starchy Foods,261.35,OUT56U,1986,Medium,Tier 2,Supermarket Type3,2449.21
FD225J,,low,0.13,Breakfast,121.78,OUT55U,2006,Small,Tier 1,Supermarket Type1,1087.7
FD857T,10.91,low,0.32,Snack Foods,228.59,OUT54W,1985,Medium,Tier 2,Supermarket Type3,2786.38
FD110G,21.31,low,0.18,Breads,200.12,OUT10J,2005,Medium,Tier 3,Grocery Store,579.44
FD611B,19.89,regular,0.1,Starchy Foods,238.64,OUT20L,1991,Medium,Tier 2,Supermarket Type3,3065.85
FD904O,6.6,regular,0.21,Breakfast,84.28,OUT47Y,2009,Small,Tier 2,Supermarket Type3,2260.11
FD936C,18.09,low,0.15,Breads,246.92,OUT66R,2008,Small,Tier 2,Supermarket Type1,959.02
FD981J,7.63,low,0.21,Starchy Foods,200.85,OUT29Y,2007,Medium,Tier 3,Supermarket Type1,1435.64
FD453A,18.29,low,0.08,Starchy Foods,42.34,OUT33N,2000,High,Tier 1,Grocery Store,1233.63
FD420D,14.13,low,0.18,Meat,52.52,OUT51K,1988,Small,Tier 2,Supermarket Type3,1942.28
FD358E,12.69,low,0.29,Meat,147.57,OUT26W,1998,High,Tier 1,Supermarket Type2,2179.54
FD177R,14.54,regular,0.19,Fruits and Vegetables,110.09,OUT55L,2000,Small,Tier 3,Supermarket Type3,2441.95
FD685I,12.53,low,0.36,Breakfast,87.22,OUT50L,1988,Medium,Tier 1,Supermarket Type3,2629.37
FD337Y,16.41,NA,0.06,Household,134.84,OUT65X,1991,Medium,Tier 3,Supermarket Type2,2130.88
FD865M,14.67,regular,0.19,Breakfast,136.16,OUT97R,1996,Medium,Tier 3,Supermarket Type3,1859.77
FD918O,15.54,regular,0.22,Hard Drinks,30.99,OUT88I,1993,Small,Tier 1,Grocery Store,589.13
FD348K,9.18,regular,0.34,Soft Drinks,164.32,OUT50L,1995,Small,Tier 2,Supermarket Type3,2504.09
FD384P,15.49,regular,0.01,Seafood,129.99,OUT66O,1990,Medium,Tier 2,Supermarket Type3,3248.75
FD627D,12.44,NA,0.04,Household,74.61,OUT66X,1997,High,Tier 2,Supermarket Type1,1471.25
FD604L,6.68,NA,0.09,Household,189.91,OUT95I,1992,Medium,Tier 2,Supermarket Type3,2106.69
FD161U,11.26,low,0.18,Dairy,171.94,OUT85A,1995,High,Tier 1,Grocery Store,879.96
FD488U,10.87,regular,0.03,Meat,37.91,OUT80X,1994,Medium,Tier 1,Grocery Store,1032.94
FD383T,12.97,regular,0.21,Snack Foods,130.52,OUT33S,1998,High,Tier 1,Grocery Store,1337.72
FD724O,12.28,regular,0.38,Dairy,234.1,OUT41D,2009,Small,Tier 1,Grocery Store,746.55
FD998Y,6.82,regular,0.09,Starchy Foods,191.25,OUT34T,1996,Small,Tier 2,Supermarket Type1,814.1
FD930K,14.41,regular,0.24,Seafood,89.31,OUT74L,2008,High,Tier 2,Grocery Store,1083.69
FD673F,11.31,regular,0.34,Frozen Foods,112.41,OUT90U,2005,High,Tier 2,Grocery Store,1037.57
FD972B,5.5,low,0.02,Seafood,222.94,OUT41D,2003,Small,Tier 2,Supermarket Type3,2218.95
FD932G,15.53,regular,0.22,Seafood,174.88,OUT41B,1997,High,Tier 3,Supermarket Type1,1124.84
FD610G,10.86,low,0.34,Starchy Foods,183.45,OUT51V,1985,High,Tier 3,Supermarket Type3,2852.82
FD147C,10.03,regular,0.13,Snack Foods,239.83,OUT27M,1997,Medium,Tier 3,Supermarket Type2,1331.11
FD726O,9.43,low,0.28,Canned,38.65,OUT33S,1989,Small,Tier 2,Grocery Store,744.27
FD262W,12.34,regular,0.04,Others,124.95,OUT47Y,1992,Medium,Tier 3,Supermarket Type1,1427.89
FD855W,16.86,regular,0.22,Fruits and Vegetables,62.86,OUT64F,1988,High,Tier 1,Supermarket Type2,2614.6
FD698J,21.5,NA,0.24,Household,75.43,OUT66K,1993,Medium,Tier 1,Supermarket Type3,2830.98
FD618Q,12.48,low,0.13,Breads,147.11,OUT74T,1985,High,Tier 1,Supermarket Type3,3167.19
FD663Z,10.08,regular,0.13,Seafood,150.47,OUT10X,1991,Small,Tier 3,Supermarket Type2,1689.78
FD634N,4.7,regular,0.05,Others,87.33,OUT89X,1986,,Tier 2,Supermarket Type3,2445.28
FD972C,6.25,low,0.04,Breakfast,105.97,OUT62M,1998,Small,Tier 1,Supermarket Type2,1650.18
FD209U,15.43,low,0.02,Breakfast,109.96,OUT59J,1992,Small,Tier 3,Grocery Store,472.56
FD441O,12.84,low,0.31,Breakfast,50.36,OUT67K,2002,Medium,Tier 3,Supermarket Type1,979.39
FD274T,21.24,low,0.17,Dairy,161.05,OUT20O,2000,High,Tier 3,Supermarket Type2,2560.81
FD805M,12.61,regular,0.19,Frozen Foods,158.56,OUT82C,2001,Small,Tier 2,Supermarket Type1,977.28
FD367R,10.16,low,0.31,Hard Drinks,218.47,OUT74N,1998,Medium,Tier 3,Grocery Store,711.06
FD648Z,15.36,regular,0.34,Frozen Foods,120.98,OUT64V,2006,Small,Tier 1,Supermarket Type3,1779.32
FD480W,21.26,low,0.21,Starchy Foods,163.04,OUT82W,1999,Medium,Tier 2,Supermarket Type3,2875.98
FD426V,20.46,NA,0.01,Health and Hygiene,110.77,OUT91Q,1999,Small,Tier 1,Supermarket Type2,1401.96
FD140L,,low,0.38,Seafood,86.29,OUT52S,2008,Small,Tier 2,Supermarket Type2,1677.74
FD558J,,NA,0.15,Household,131.58,OUT37V,2000,Medium,Tier 3,Supermarket Type2,1887.91
FD147H,9.98,regular,0.16,Meat,231.25,OUT12J,1994,High,Tier 1,Supermarket Type3,2762.56
FD160Y,10.7,low,0.35,Frozen Foods,137.43,OUT69V,2009,Small,Tier 2,Supermarket Type2,1591.5
FD114H,15.91,low,0.25,Meat,41.76,OUT95H,1998,Medium,Tier 2,Grocery Store,661.95
FD744Y,16.05,low,0.26,Frozen Foods,48.83,OUT65F,1992,High,Tier 2,Supermarket Type2,2889.02
FD770W,16.8,low,0.34,Meat,79.67,OUT15C,1986,Medium,Tier 3,Supermarket Type2,1334.68
FD667L,16.69,regular,0.3,Meat,142.64,OUT27I,2005,Small,Tier 3,Supermarket Type2,1418.8
FD798C,6.97,low,0.06,Seafood,50.57,OUT93Y,1994,,Tier 3,Supermarket Type3,3864.35
FD456V,12.1,low,0.17,Meat,116.71,OUT99P,2001,Medium,Tier 3,Supermarket Type2,1463.99
FD322Z,4.56,low,0.12,Snack Foods,268.36,OUT47F,1989,Small,Tier 3,Supermarket Type3,2301.31
FD861G,10.52,regular,0.38,Canned,83.81,OUT72C,2001,Medium,Tier 3,Supermarket Type2,1570.89
FD992P,12.37,NA,0.37,Health and Hygiene,64.53,OUT95L,1993,Small,Tier 2,Supermarket Type2,1176.53
FD787M,,regular,0.04,Soft Drinks,150.53,OUT14X,1986,High,Tier 1,Supermarket Type3,3583.23
FD827J,5.6,regular,0.32,Snack Foods,227.26,OUT12R,2007,Small,Tier 3,Supermarket Type2,1678.87
FD408A,12.24,regular,0.37,Starchy Foods,154.99,OUT97K,1997,Medium,Tier 1,Supermarket Type1,1219.12
FD614C,9.65,regular,0.2,Frozen Foods,104.41,OUT36E,2000,High,Tier 3,Grocery Store,914.0
FD674G,13.74,low,0.15,Fruits and Vegetables,199.01,OUT38B,1992,Medium,Tier 3,Supermarket Type3,2456.16
